No.;Fecha;Núm. Tickets;Hora entrada;1° peso;Hora Salida;2° peso;Neto (kg);Matrícula;Mes;Año
1036;3/11/2025;55292SP;2:42:05 PM;25130;3:08:15 PM;16540;8590;AM-F-L476946;Marzo ;2025
1037;3/11/2025;55301SP;3:06:17 PM;23780;3:24:20 PM;15670;8110;AM-F-L502505;Marzo ;2025
1038;3/11/2025;55312SP;3:27:53 PM;28800;3:50:30 PM;15860;12940;AM-F-PP587082;Marzo ;2025
1039;3/11/2025;55334SP;4:20:23 PM;27940;4:44:39 PM;17280;10660;AM-F-L013939;Marzo ;2025
1040;3/11/2025;55368SP;6:08:33 PM;24270;6:35:01 PM;16010;8260;AM-F-F019140;Marzo ;2025
1041;3/11/2025;55375SP;6:21:41 PM;25300;6:38:55 PM;16480;8820;AM-F-L476946;Marzo ;2025
1042;3/11/2025;55388SP;6:45:13 PM;24740;7:02:05 PM;15640;9100;AM-F-L502505;Marzo ;2025
1043;3/11/2025;55397SP;7:05:55 PM;26090;7:30:20 PM;18030;8060;AM-F-PP587082;Marzo ;2025
1044;3/11/2025;55407SP;7:36:55 PM;25570;7:56:17 PM;16070;9500;AM-F-L439346;Marzo ;2025
1045;3/11/2025;55423SP;9:32:10 PM;29480;9:56:47 PM;15990;13490;AM-F-F019140;Marzo ;2025
1046;3/12/2025;55426SP;7:09:41 AM;27170;7:24:00 AM;15860;11310;AM-F-L485345;Marzo ;2025
1047;3/12/2025;55428SP;7:39:10 AM;26810;7:55:22 AM;16020;10790;AM-F-L464762;Marzo ;2025
1048;3/12/2025;55449SP;8:44:47 AM;25520;9:05:29 AM;17210;8310;AM-F-L013939;Marzo ;2025
1049;3/12/2025;55469SP;9:29:21 AM;28000;9:59:23 AM;16350;11650;AM-F-L476946;Marzo ;2025
1050;3/12/2025;55484SP;9:53:11 AM;28350;10:29:04 AM;15620;12730;AM-F-L502505;Marzo ;2025
1051;3/12/2025;55531SP;11:34:49 AM;25220;12:03:14 PM;15950;9270;AM-F-L439346;Marzo ;2025
1052;3/12/2025;55540SP;11:51:11 AM;30510;12:12:35 PM;18210;12300;AM-F-PP587082;Marzo ;2025
1053;3/12/2025;55568SP;12:48:46 PM;23150;1:12:45 PM;15760;7390;AM-F-L464762;Marzo ;2025
1054;3/12/2025;55577SP;1:02:48 PM;27270;1:24:00 PM;17420;9850;AM-F-L013939;Marzo ;2025
1055;3/12/2025;55590SP;1:24:32 PM;24730;2:01:51 PM;15920;8810;AM-F-F019140;Marzo ;2025
1056;3/12/2025;55598SP;1:35:28 PM;25410;2:08:04 PM;16280;9130;AM-F-L476946;Marzo ;2025
1057;3/12/2025;55624SP;2:22:54 PM;24480;2:46:03 PM;15610;8870;AM-F-L502505;Marzo ;2025
1058;3/12/2025;55681SP;4:15:47 PM;22710;4:37:50 PM;15740;6970;AM-F-L464762;Marzo ;2025
1059;3/12/2025;55688SP;4:28:04 PM;27490;4:47:40 PM;16320;11170;AM-F-L439346;Marzo ;2025
1060;3/12/2025;55691SP;4:37:13 PM;27450;5:02:58 PM;17390;10060;AM-F-L013939;Marzo ;2025
1061;3/12/2025;55709SP;5:25:10 PM;24420;5:47:29 PM;16070;8350;AM-F-F019140;Marzo ;2025
1062;3/12/2025;55725SP;5:56:29 PM;24820;6:20:30 PM;16440;8380;AM-F-L476946;Marzo ;2025
1063;3/12/2025;55744SP;6:45:17 PM;25350;7:05:00 PM;15590;9760;AM-F-L502505;Marzo ;2025
1064;3/12/2025;55772SP;8:10:39 PM;30160;8:45:42 PM;16400;13760;AM-F-L439346;Marzo ;2025
1065;3/12/2025;55775SP;8:21:28 PM;31410;8:48:05 PM;18160;13250;AM-F-PP587082;Marzo ;2025
1066;3/13/2025;55804SP;8:24:14 AM;28010;8:49:41 AM;17360;10650;AM-F-L013939;Marzo ;2025
1067;3/13/2025;55821SP;9:21:52 AM;23750;10:18:54 AM;16070;7680;AM-F-F019140;Marzo ;2025
1068;3/13/2025;55827SP;9:40:42 AM;29800;10:41:06 AM;16200;13600;AM-F-L476946;Marzo ;2025
1069;3/13/2025;55850SP;10:22:33 AM;27150;11:29:35 AM;15560;11590;AM-F-L502505;Marzo ;2025
1070;3/13/2025;55853SP;10:26:41 AM;23940;11:47:24 AM;15860;8080;AM-F-L464762;Marzo ;2025
1071;3/13/2025;55869SP;10:55:35 AM;31420;12:05:51 PM;18080;13340;AM-F-PP587082;Marzo ;2025
1072;3/13/2025;55888SP;11:51:00 AM;24980;12:41:44 PM;16190;8790;AM-F-L439346;Marzo ;2025
1073;3/13/2025;55910SP;12:34:21 PM;27490;1:19:22 PM;17280;10210;AM-F-L013939;Marzo ;2025
1074;3/13/2025;55949SP;1:54:37 PM;25000;2:30:54 PM;16030;8970;AM-F-F019140;Marzo ;2025
1075;3/13/2025;55973SP;2:53:33 PM;23390;3:14:32 PM;15820;7570;AM-F-L464762;Marzo ;2025
1076;3/13/2025;55992SP;3:15:04 PM;26560;3:38:48 PM;18050;8510;AM-F-PP587082;Marzo ;2025
1077;3/13/2025;55997SP;3:22:02 PM;24440;3:45:24 PM;16380;8060;AM-F-L476946;Marzo ;2025
1078;3/13/2025;56005SP;3:42:52 PM;26150;4:05:04 PM;15610;10540;AM-F-L502505;Marzo ;2025
1079;3/13/2025;56027SP;4:24:30 PM;25780;4:46:09 PM;16180;9600;AM-F-L439346;Marzo ;2025
1080;3/13/2025;56042SP;4:59:40 PM;27950;5:22:03 PM;17280;10670;AM-F-L013939;Marzo ;2025
1081;3/13/2025;56047SP;5:23:11 PM;24310;5:42:46 PM;16110;8200;AM-F-L485345;Marzo ;2025
1082;3/13/2025;56060SP;5:57:10 PM;26240;6:23:23 PM;16000;10240;AM-F-F019140;Marzo ;2025
1083;3/13/2025;56066SP;6:07:35 PM;22960;6:26:16 PM;15790;7170;AM-F-L464762;Marzo ;2025
1084;3/13/2025;56085SP;6:42:56 PM;29220;7:07:00 PM;18160;11060;AM-F-PP587082;Marzo ;2025
1085;3/13/2025;56095SP;6:57:59 PM;25010;7:21:26 PM;16260;8750;AM-F-L476946;Marzo ;2025
1086;3/13/2025;56105SP;7:40:29 PM;25360;8:00:54 PM;15620;9740;AM-F-L502505;Marzo ;2025
1087;3/13/2025;56120SP;8:21:20 PM;24560;8:40:57 PM;16150;8410;AM-F-L439346;Marzo ;2025
1088;3/14/2025;56145SP;8:59:02 AM;30970;9:23:45 AM;17430;13540;AM-F-L013939;Marzo ;2025
1089;3/14/2025;56159SP;9:44:42 AM;24560;10:14:49 AM;15970;8590;AM-F-F019140;Marzo ;2025
1090;3/14/2025;56173SP;10:07:52 AM;29680;10:39:12 AM;15610;14070;AM-F-L502505;Marzo ;2025
1091;3/14/2025;56202SP;11:05:20 AM;24480;11:41:26 AM;15770;8710;AM-F-L464762;Marzo ;2025
1092;3/14/2025;56236SP;12:19:35 PM;27190;12:39:37 PM;18210;8980;AM-F-PP587082;Marzo ;2025
1093;3/14/2025;56251SP;12:53:26 PM;27000;1:09:23 PM;16490;10510;AM-F-L476946;Marzo ;2025
1094;3/14/2025;56252SP;12:54:51 PM;27770;1:11:45 PM;16090;11680;AM-F-L439346;Marzo ;2025
1095;3/14/2025;56296SP;2:15:59 PM;26330;2:40:38 PM;15990;10340;AM-F-L485345;Marzo ;2025
1096;3/14/2025;56302SP;2:29:39 PM;26180;2:57:28 PM;17410;8770;AM-F-L013939;Marzo ;2025
1097;3/14/2025;56321SP;3:13:00 PM;23220;3:36:32 PM;15910;7310;AM-F-F019140;Marzo ;2025
1098;3/14/2025;56331SP;3:31:30 PM;25320;4:11:26 PM;15570;9750;AM-F-L502505;Marzo ;2025
1099;3/14/2025;56356SP;4:14:08 PM;23230;4:55:23 PM;15710;7520;AM-F-L464762;Marzo ;2025
1100;3/14/2025;56372SP;5:03:56 PM;28040;5:29:23 PM;18160;9880;AM-F-PP587082;Marzo ;2025
1101;3/14/2025;56386SP;5:56:00 PM;27780;6:20:55 PM;16440;11340;AM-F-L476946;Marzo ;2025
1102;3/14/2025;56418SP;7:21:42 PM;26930;7:38:23 PM;16000;10930;AM-F-L485345;Marzo ;2025
1103;3/15/2025;56464SP;9:01:10 AM;27670;9:25:15 AM;17380;10290;AM-F-L013939;Marzo ;2025
1104;3/15/2025;56482SP;10:06:38 AM;26150;10:42:19 AM;16080;10070;AM-F-F019140;Marzo ;2025
1105;3/15/2025;56497SP;10:30:14 AM;26890;10:55:40 AM;15760;11130;AM-F-L502505;Marzo ;2025
1106;3/15/2025;56503SP;10:39:11 AM;26360;11:14:47 AM;14620;11740;AM-F-L439346;Marzo ;2025
1107;3/15/2025;56519SP;11:16:15 AM;24700;11:55:28 AM;15880;8820;AM-F-L464762;Marzo ;2025
1108;3/15/2025;56531SP;11:51:12 AM;26770;12:12:47 PM;15920;10850;AM-F-L485345;Marzo ;2025
1109;3/15/2025;56550SP;12:32:40 PM;31160;12:55:00 PM;18120;13040;AM-F-PP587082;Marzo ;2025
1110;3/15/2025;56552SP;12:36:47 PM;26150;12:58:56 PM;17340;8810;AM-F-L013939;Marzo ;2025
1111;3/15/2025;56597SP;2:14:39 PM;26350;2:35:49 PM;15620;10730;AM-F-L502505;Marzo ;2025
1112;3/15/2025;56608SP;2:44:40 PM;22610;3:04:08 PM;15830;6780;AM-F-L464762;Marzo ;2025
1113;3/15/2025;56611SP;3:05:59 PM;26200;3:23:11 PM;15860;10340;AM-F-L485345;Marzo ;2025
1114;3/15/2025;56633SP;4:02:11 PM;26530;4:24:57 PM;18050;8480;AM-F-PP587082;Marzo ;2025
1115;3/15/2025;56635SP;4:04:30 PM;24540;4:28:53 PM;16040;8500;AM-F-F019140;Marzo ;2025
1116;3/15/2025;56678SP;6:01:34 PM;25390;6:24:55 PM;17370;8020;AM-F-L013939;Marzo ;2025
1117;3/15/2025;56681SP;6:14:25 PM;25040;6:38:50 PM;15600;9440;AM-F-L502505;Marzo ;2025
1118;3/16/2025;56705SP;8:00:52 AM;22440;8:20:38 AM;15850;6590;AM-F-L485345;Marzo ;2025
1119;3/16/2025;56706SP;8:02:14 AM;25720;8:19:40 AM;18040;7680;AM-F-PP587082;Marzo ;2025
1120;3/16/2025;56711SP;9:04:02 AM;21470;9:32:08 AM;15790;5680;AM-F-L464762;Marzo ;2025
1121;3/17/2025;56797SP;7:28:27 AM;24380;7:48:04 AM;15930;8450;AM-F-L485345;Marzo ;2025
1122;3/17/2025;56812SP;9:20:46 AM;39260;9:31:13 AM;17410;21850;AM-F-L482319;Marzo ;2025
1123;3/17/2025;56842SP;10:25:30 AM;28330;11:03:19 AM;18070;10260;AM-F-PP587082;Marzo ;2025
1124;3/17/2025;56863SP;11:04:09 AM;24250;11:29:46 AM;15870;8380;AM-F-L464762;Marzo ;2025
1125;3/17/2025;56953SP;2:03:53 PM;26880;2:31:28 PM;18010;8870;AM-F-PP587082;Marzo ;2025
1126;3/17/2025;56975SP;2:50:19 PM;23060;3:14:36 PM;15840;7220;AM-F-L464762;Marzo ;2025
1127;3/17/2025;56987SP;3:09:54 PM;23890;3:26:04 PM;15690;8200;AM-F-L485345;Marzo ;2025
1128;3/17/2025;57009SP;3:59:58 PM;26110;4:20:28 PM;16490;9620;AM-F-L502505;Marzo ;2025
1129;3/17/2025;57043SP;5:27:55 PM;29710;5:53:22 PM;17970;11740;AM-F-PP587082;Marzo ;2025
1130;3/17/2025;57055SP;5:54:26 PM;22500;6:14:09 PM;15790;6710;AM-F-L464762;Marzo ;2025
1131;3/17/2025;57067SP;6:33:15 PM;25590;6:57:09 PM;15690;9900;AM-F-L485345;Marzo ;2025
1132;3/17/2025;57082SP;7:06:10 PM;25430;7:33:13 PM;16450;8980;AM-F-L502505;Marzo ;2025
1133;3/18/2025;57124SP;8:14:58 AM;26570;8:38:00 AM;16060;10510;AM-F-F019140;Marzo ;2025
1134;3/18/2025;57129SP;8:36:37 AM;26190;9:07:54 AM;18200;7990;AM-F-PP587082;Marzo ;2025
1135;3/18/2025;57136SP;8:56:03 AM;21630;9:14:17 AM;15770;5860;AM-F-L464762;Marzo ;2025
1136;3/18/2025;57161SP;10:02:59 AM;24980;10:30:04 AM;15680;9300;AM-F-L485345;Marzo ;2025
1137;3/18/2025;57189SP;10:57:18 AM;23670;11:31:53 AM;16410;7260;AM-F-L502505;Marzo ;2025
1138;3/18/2025;57212SP;11:58:00 AM;25770;12:28:36 PM;15700;10070;AM-F-L439346;Marzo ;2025
1139;3/18/2025;57254SP;1:12:46 PM;28880;1:46:53 PM;18120;10760;AM-F-PP587082;Marzo ;2025
1140;3/18/2025;57293SP;2:24:16 PM;23460;2:47:36 PM;15850;7610;AM-F-L464762;Marzo ;2025
1141;3/18/2025;57317SP;3:09:23 PM;26790;3:27:28 PM;15560;11230;AM-F-L485345;Marzo ;2025
1142;3/18/2025;57318SP;3:14:33 PM;26760;3:35:45 PM;16270;10490;AM-F-L476946;Marzo ;2025
1143;3/18/2025;57331SP;3:38:11 PM;25380;3:58:56 PM;16360;9020;AM-F-L502505;Marzo ;2025
1144;3/18/2025;57347SP;4:08:57 PM;25890;4:39:05 PM;15640;10250;AM-F-L439346;Marzo ;2025
1145;3/18/2025;57365SP;5:17:01 PM;27820;5:44:40 PM;18100;9720;AM-F-PP587082;Marzo ;2025
1146;3/18/2025;57378SP;5:50:04 PM;24900;6:26:58 PM;15960;8940;AM-F-L013939;Marzo ;2025
1147;3/18/2025;57391SP;6:29:56 PM;24660;7:15:36 PM;15830;8830;AM-F-L464762;Marzo ;2025
1148;3/18/2025;57397SP;6:44:43 PM;24790;7:04:41 PM;15580;9210;AM-F-L485345;Marzo ;2025
1149;3/19/2025;57462SP;8:48:28 AM;26140;9:18:25 AM;16270;9870;AM-F-L476946;Marzo ;2025
1150;3/19/2025;57501SP;10:11:41 AM;28080;10:52:18 AM;16100;11980;AM-F-L013939;Marzo ;2025
1151;3/19/2025;57540SP;11:27:14 AM;28770;12:16:46 PM;18030;10740;AM-F-PP587082;Marzo ;2025
1152;3/19/2025;57585SP;12:51:22 PM;23630;1:15:52 PM;15540;8090;AM-F-L502505;Marzo ;2025
1153;3/19/2025;57597SP;1:10:41 PM;23740;1:49:42 PM;15860;7880;AM-F-L464762;Marzo ;2025
1154;3/19/2025;57614SP;1:40:50 PM;24710;2:13:13 PM;15910;8800;AM-F-L439346;Marzo ;2025
1155;3/19/2025;57641SP;2:34:11 PM;26410;2:52:13 PM;16510;9900;AM-F-L476946;Marzo ;2025
1156;3/19/2025;57687SP;3:56:51 PM;25700;5:21:11 PM;15720;9980;AM-F-L485345;Marzo ;2025
1157;3/19/2025;57708SP;4:33:47 PM;24690;5:08:53 PM;15920;8770;AM-F-L013939;Marzo ;2025
1158;3/19/2025;57726SP;5:25:29 PM;24670;5:43:00 PM;15710;8960;AM-F-L464762;Marzo ;2025
1159;3/19/2025;57743SP;6:04:34 PM;25160;6:26:29 PM;15910;9250;AM-F-L439346;Marzo ;2025
1160;3/19/2025;57756SP;6:35:39 PM;24560;6:57:42 PM;16460;8100;AM-F-L476946;Marzo ;2025
1161;3/19/2025;57794SP;8:27:07 PM;22640;8:52:41 PM;15590;7050;AM-F-L502505;Marzo ;2025
1162;3/19/2025;57797SP;8:49:51 PM;24440;9:18:21 PM;15880;8560;AM-F-F019140;Marzo ;2025
1163;3/20/2025;57827SP;8:59:26 AM;25110;9:22:16 AM;15860;9250;AM-F-L013939;Marzo ;2025
1164;3/20/2025;57828SP;9:03:17 AM;27770;9:25:55 AM;18220;9550;AM-F-PP587082;Marzo ;2025
1165;3/20/2025;57833SP;9:24:25 AM;23780;9:44:39 AM;15700;8080;AM-F-L464762;Marzo ;2025
1166;3/20/2025;57847SP;10:01:12 AM;27480;10:27:19 AM;15690;11790;AM-F-L485345;Marzo ;2025
1167;3/20/2025;57861SP;10:25:58 AM;28480;10:53:50 AM;16420;12060;AM-F-L476946;Marzo ;2025
1168;3/20/2025;57866SP;10:34:22 AM;27960;11:04:24 AM;16290;11670;AM-F-L439346;Marzo ;2025
1169;3/20/2025;57950SP;1:18:44 PM;26530;1:49:18 PM;15640;10890;AM-F-L485345;Marzo ;2025
1170;3/20/2025;57973SP;2:03:18 PM;25870;2:33:18 PM;16390;9480;AM-F-L476946;Marzo ;2025
1171;3/20/2025;58005SP;3:12:23 PM;28160;3:46:04 PM;16160;12000;AM-F-L439346;Marzo ;2025
1172;3/20/2025;58043SP;4:53:09 PM;23920;5:30:00 PM;15780;8140;AM-F-L013939;Marzo ;2025
1173;3/20/2025;58067SP;5:45:46 PM;26250;6:05:36 PM;16320;9930;AM-F-L476946;Marzo ;2025
1174;3/20/2025;58091SP;6:34:40 PM;24420;7:03:36 PM;15470;8950;AM-F-L502505;Marzo ;2025
1175;3/20/2025;58101SP;7:00:53 PM;27610;7:22:52 PM;15570;12040;AM-F-L485345;Marzo ;2025
1176;3/20/2025;58113SP;7:33:19 PM;27090;8:02:12 PM;16030;11060;AM-F-F019140;Marzo ;2025
1177;3/20/2025;58122SP;8:00:13 PM;30310;8:21:51 PM;16320;13990;AM-F-L439346;Marzo ;2025
1178;3/20/2025;58123SP;8:01:33 PM;29850;8:26:57 PM;18120;11730;AM-F-PP587082;Marzo ;2025
1179;3/21/2025;58138SP;7:46:15 AM;25090;8:06:04 AM;16360;8730;AM-F-L476946;Marzo ;2025
1180;3/21/2025;58152SP;8:49:43 AM;23770;9:09:00 AM;15610;8160;AM-F-L485345;Marzo ;2025
1181;3/21/2025;58177SP;10:03:28 AM;25110;10:33:58 AM;15820;9290;AM-F-L013939;Marzo ;2025
1182;3/21/2025;58182SP;10:24:42 AM;25610;10:58:02 AM;16160;9450;AM-F-L439346;Marzo ;2025
1183;3/21/2025;58205SP;11:21:21 AM;22700;11:55:45 AM;15900;6800;AM-F-L464762;Marzo ;2025
1184;3/21/2025;58243SP;12:20:58 PM;25880;1:22:10 PM;16280;9600;AM-F-L476946;Marzo ;2025
1185;3/21/2025;58262SP;12:56:09 PM;26620;1:51:06 PM;15770;10850;AM-F-L485345;Marzo ;2025
1186;3/21/2025;58346SP;3:39:08 PM;24850;4:10:15 PM;16180;8670;AM-F-L439346;Marzo ;2025
1187;3/21/2025;58347SP;3:40:51 PM;23930;4:04:30 PM;15850;8080;AM-F-L464762;Marzo ;2025
1188;3/21/2025;58380SP;5:23:23 PM;27270;5:39:59 PM;16580;10690;AM-F-L476946;Marzo ;2025
1189;3/21/2025;58392SP;5:45:58 PM;23690;6:08:16 PM;15450;8240;AM-F-L502505;Marzo ;2025
1190;3/21/2025;58404SP;6:31:33 PM;28410;6:51:48 PM;18020;10390;AM-F-PP587082;Marzo ;2025
1191;3/21/2025;58413SP;6:58:08 PM;24560;7:22:25 PM;15930;8630;AM-F-L464762;Marzo ;2025
1192;3/21/2025;58432SP;7:31:33 PM;25630;7:51:23 PM;15350;10280;AM-F-L485345;Marzo ;2025
1193;3/21/2025;58433SP;7:33:24 PM;28020;7:59:24 PM;16130;11890;AM-F-L439346;Marzo ;2025
1194;3/21/2025;58454SP;8:19:19 PM;26880;8:49:34 PM;15930;10950;AM-F-F019140;Marzo ;2025
1195;3/24/2025;58862SP;12:04:15 PM;27610;12:34:05 PM;16140;11470;AM-F-L464762;Marzo ;2025
1196;3/24/2025;58872SP;12:41:37 PM;24360;1:42:37 PM;15750;8610;AM-F-F019140;Marzo ;2025
1197;3/24/2025;58873SP;12:42:56 PM;29130;1:21:23 PM;18140;10990;AM-F-PP587082;Marzo ;2025
1198;3/24/2025;58881SP;12:56:49 PM;24390;1:47:20 PM;15380;9010;AM-F-L439346;Marzo ;2025
1199;3/24/2025;58901SP;1:54:55 PM;25590;2:39:06 PM;15530;10060;AM-F-L485345;Marzo ;2025
1200;3/24/2025;58950SP;3:24:59 PM;25770;4:28:53 PM;16650;9120;AM-F-L013939;Marzo ;2025
1201;3/24/2025;58958SP;3:48:34 PM;26760;4:35:15 PM;16060;10700;AM-F-L464762;Marzo ;2025
1202;3/24/2025;58975SP;4:41:24 PM;43000;6:24:57 PM;15490;27510;AM-F-L502505;Marzo ;2025
1203;3/24/2025;58983SP;4:49:13 PM;30900;5:27:52 PM;18080;12820;AM-F-PP587082;Marzo ;2025
1204;3/24/2025;58996SP;5:42:56 PM;27530;6:11:31 PM;15910;11620;AM-F-F019140;Marzo ;2025
1205;3/24/2025;58999SP;5:55:33 PM;26420;6:39:03 PM;15670;10750;AM-F-L439346;Marzo ;2025
1206;3/24/2025;59001SP;6:00:26 PM;25540;6:28:59 PM;15500;10040;AM-F-L485345;Marzo ;2025
1207;3/24/2025;59021SP;7:07:43 PM;28630;7:32:18 PM;16610;12020;AM-F-L013939;Marzo ;2025
1208;3/25/2025;59066SP;7:20:22 AM;23780;7:42:21 AM;15320;8460;AM-F-L439346;Marzo ;2025
1209;3/25/2025;59067SP;7:27:26 AM;29230;7:48:35 AM;18030;11200;AM-F-PP587082;Marzo ;2025
1210;3/25/2025;59068SP;7:37:50 AM;26700;8:15:50 AM;15880;10820;AM-F-F019140;Marzo ;2025
1211;3/25/2025;59074SP;8:18:36 AM;25610;8:57:10 AM;16030;9580;AM-F-L464762;Marzo ;2025
1212;3/25/2025;59082SP;9:03:36 AM;24960;10:16:27 AM;15530;9430;AM-F-L485345;Marzo ;2025
1213;3/25/2025;59096SP;10:03:34 AM;27730;11:04:56 AM;16600;11130;AM-F-L013939;Marzo ;2025
1214;3/25/2025;59109SP;10:23:28 AM;25280;11:33:32 AM;15910;9370;AM-F-L502505;Marzo ;2025
1215;3/25/2025;59131SP;11:32:24 AM;27970;12:16:24 PM;18020;9950;AM-F-PP587082;Marzo ;2025
1216;3/25/2025;59144SP;11:55:22 AM;23870;12:45:47 PM;15520;8350;AM-F-L439346;Marzo ;2025
1217;3/25/2025;59159SP;12:16:47 PM;26340;1:37:25 PM;15880;10460;AM-F-F019140;Marzo ;2025
1218;3/25/2025;59220SP;1:52:05 PM;23580;2:39:03 PM;16000;7580;AM-F-L464762;Marzo ;2025
1219;3/25/2025;59221SP;1:53:30 PM;27450;2:45:33 PM;16540;10910;AM-F-L013939;Marzo ;2025
1220;3/25/2025;59242SP;2:53:20 PM;25580;3:17:46 PM;15920;9660;AM-F-L502505;Marzo ;2025
1221;3/25/2025;59260SP;3:15:46 PM;25720;3:41:11 PM;16340;9380;AM-F-L476946;Marzo ;2025
1222;3/25/2025;59280SP;3:52:04 PM;27970;4:17:50 PM;17980;9990;AM-F-PP587082;Marzo ;2025
1223;3/25/2025;59286SP;4:06:33 PM;28790;4:25:16 PM;15540;13250;AM-F-L485345;Marzo ;2025
1224;3/25/2025;59300SP;4:37:25 PM;23950;5:03:55 PM;15490;8460;AM-F-L439346;Marzo ;2025
1225;3/25/2025;59313SP;5:09:57 PM;25130;5:41:57 PM;15840;9290;AM-F-F019140;Marzo ;2025
1226;3/25/2025;59318SP;5:28:35 PM;27760;5:53:28 PM;15970;11790;AM-F-L464762;Marzo ;2025
1227;3/25/2025;59321SP;5:45:05 PM;26730;6:14:57 PM;16730;10000;AM-F-L013939;Marzo ;2025
1228;3/25/2025;59336SP;6:38:06 PM;26290;7:04:09 PM;16020;10270;AM-F-L502505;Marzo ;2025
1229;3/25/2025;59337SP;6:41:16 PM;27080;7:06:14 PM;16290;10790;AM-F-L476946;Marzo ;2025
1230;3/25/2025;59355SP;7:11:13 PM;30080;7:41:54 PM;17970;12110;AM-F-PP587082;Marzo ;2025
1231;3/25/2025;59365SP;7:28:38 PM;27580;7:49:35 PM;15530;12050;AM-F-L485345;Marzo ;2025
1232;3/25/2025;59374SP;7:43:56 PM;25200;8:06:03 PM;15450;9750;AM-F-L439346;Marzo ;2025
1233;3/25/2025;59391SP;8:54:26 PM;26500;9:18:32 PM;15800;10700;AM-F-F019140;Marzo ;2025
1234;3/26/2025;;12:40:54 PM;24430;1:31:08 PM;16630;7800;AM-F-L518089;Marzo ;2025
1235;3/26/2025;59397SP;7:10:51 AM;28420;7:32:14 AM;16680;11740;AM-F-L013939;Marzo ;2025
1236;3/26/2025;59398SP;7:12:03 AM;26560;7:33:59 AM;15930;10630;AM-F-L464762;Marzo ;2025
1237;3/26/2025;59413SP;8:34:49 AM;25230;9:11:26 AM;15990;9240;AM-F-L502505;Marzo ;2025
1238;3/26/2025;59443SP;9:39:35 AM;28020;10:13:06 AM;18140;9880;AM-F-PP587082;Marzo ;2025
1239;3/26/2025;59473SP;10:39:47 AM;23810;11:02:16 AM;15410;8400;AM-F-L439346;Marzo ;2025
1240;3/26/2025;59475SP;10:42:33 AM;28040;11:03:47 AM;15740;12300;AM-F-L485345;Marzo ;2025
1241;3/26/2025;59502SP;11:38:35 AM;26820;12:07:14 PM;16630;10190;AM-F-L013939;Marzo ;2025
1242;3/26/2025;59519SP;12:13:16 PM;24670;12:57:45 PM;16100;8570;AM-F-L464762;Marzo ;2025
1243;3/26/2025;59559SP;1:23:16 PM;24970;2:10:12 PM;15700;9270;AM-F-L485345;Marzo ;2025
1244;3/26/2025;59567SP;1:45:22 PM;23300;2:42:46 PM;15360;7940;AM-F-L439346;Marzo ;2025
1245;3/26/2025;59578SP;1:59:37 PM;24070;2:51:49 PM;15940;8130;AM-F-L502505;Marzo ;2025
1246;3/26/2025;59592SP;2:23:49 PM;25130;3:19:34 PM;16040;9090;AM-F-F019140;Marzo ;2025
1247;3/26/2025;59604SP;2:41:47 PM;25200;3:40:55 PM;15430;9770;AM-F-PP587082;Marzo ;2025
1248;3/26/2025;59610SP;2:55:52 PM;26730;3:44:33 PM;16590;10140;AM-F-L013939;Marzo ;2025
1249;3/26/2025;59633SP;3:40:12 PM;25120;4:07:41 PM;16040;9080;AM-F-L464762;Marzo ;2025
1250;3/26/2025;59665SP;4:40:40 PM;27460;5:04:58 PM;15660;11800;AM-F-L485345;Marzo ;2025
1251;3/26/2025;59674SP;5:08:53 PM;26130;5:33:55 PM;16620;9510;AM-F-L518089;Marzo ;2025
1252;3/26/2025;59681SP;5:39:40 PM;23070;6:06:19 PM;15350;7720;AM-F-L439346;Marzo ;2025
1253;3/26/2025;59694SP;6:05:27 PM;24200;6:41:53 PM;15910;8290;AM-F-L502505;Marzo ;2025
1254;3/26/2025;59711SP;6:40:29 PM;26920;7:00:27 PM;16560;10360;AM-F-L013939;Marzo ;2025
1255;3/26/2025;59714SP;6:45:21 PM;27110;7:21:15 PM;16020;11090;AM-F-F019140;Marzo ;2025
1256;3/26/2025;59721SP;7:04:44 PM;26040;7:27:21 PM;15420;10620;AM-F-PP587082;Marzo ;2025
1257;3/26/2025;59736SP;7:40:51 PM;26390;8:03:10 PM;15670;10720;AM-F-L485345;Marzo ;2025
1258;3/26/2025;59737SP;7:42:41 PM;27290;8:14:05 PM;16110;11180;AM-F-L464762;Marzo ;2025
1259;3/26/2025;59751SP;8:15:03 PM;27010;8:34:27 PM;16600;10410;AM-F-L518089;Marzo ;2025
1260;3/27/2025;59761SP;7:27:46 AM;24930;7:41:40 AM;15370;9560;AM-F-L439346;Marzo ;2025
1261;3/27/2025;59765SP;7:34:34 AM;26660;8:02:19 AM;16040;10620;AM-F-L502505;Marzo ;2025
1262;3/27/2025;59767SP;7:37:14 AM;26210;7:54:20 AM;15970;10240;AM-F-F019140;Marzo ;2025
1263;3/27/2025;59783SP;8:39:57 AM;27000;8:57:44 AM;16550;10450;AM-F-L013939;Marzo ;2025
1264;3/27/2025;59793SP;9:09:34 AM;25840;9:32:02 AM;15360;10480;AM-F-PP587082;Marzo ;2025
1265;3/27/2025;59821SP;10:02:21 AM;25170;10:32:17 AM;15640;9530;AM-F-L485345;Marzo ;2025
1266;3/27/2025;59901SP;12:36:05 PM;24570;1:09:35 PM;15570;9000;AM-F-L439346;Marzo ;2025
